emilyXLocation, emilyYLocation, distance, rudderPWM, throttlePWM,
30.616191,-96.3358094,235.271673491,1513.0,1900.0
30.6161758,-96.3358912,234.946031812,1512.0,1900.0
30.6161689,-96.3359744,233.962099075,1512.0,1900.0
30.6161697,-96.3360578,232.401187711,1511.0,1900.0
30.6161759,-96.3361197,230.796955182,1510.0,1900.0
30.6161897,-96.3362017,228.276421446,1510.0,1900.0
30.6162158,-96.3363019,224.518651136,1509.0,1900.0
30.6162449,-96.336383,220.8758987,1509.0,1900.0
30.6162799,-96.3364619,216.841581392,1509.0,1900.0
30.6163184,-96.336533,212.656893596,1458.0,1900.0
30.6163458,-96.336575,209.772960308,1459.0,1900.0
30.6163719,-96.3366501,207.361009735,1462.0,1900.0
30.6163712,-96.3367567,208.552716986,1466.0,1900.0
30.6163408,-96.3368327,212.980115559,1469.0,1900.0
30.6162922,-96.3368943,219.336819942,1471.0,1900.0
30.6162306,-96.3369379,226.86291961,1473.0,1900.0
30.6161816,-96.3369547,232.522965279,1475.0,1900.0
30.6161105,-96.3369639,240.445544272,1477.0,1900.0
30.6160187,-96.3369495,250.200517078,1479.0,1900.0
30.6159523,-96.3369171,256.92106985,1480.0,1900.0
30.6158924,-96.336871,262.802646619,1481.0,1900.0
30.6158406,-96.336813,267.756118606,1483.0,1900.0
30.6157915,-96.3367321,272.341885154,1484.0,1900.0
30.6157746,-96.3366929,273.890028729,1484.0,1900.0
30.6157415,-96.3365923,276.972396786,1486.0,1900.0
30.6157281,-96.3365101,278.230592941,1486.0,1900.0
30.6157238,-96.3364268,278.701970744,1537.0,1900.0
30.6157261,-96.3363281,278.733524725,1535.0,1900.0
30.6157031,-96.3362488,281.746153047,1532.0,1900.0
30.6156814,-96.3362128,284.425301018,1531.0,1900.0
30.6156145,-96.3361388,292.510945033,1530.0,1900.0
30.6155175,-96.3360446,304.299982694,1529.0,1900.0
30.6154101,-96.3359404,317.56687287,1529.0,1900.0
30.6152826,-96.3358252,333.423207811,1526.0,1900.0
30.615192,-96.3357934,343.887172712,1526.0,1900.0
30.6150912,-96.3357558,355.573894582,1524.0,1900.0
30.6150046,-96.3357575,365.000241747,1522.0,1900.0
30.6149318,-96.3357792,372.585494091,1520.0,1900.0
30.6148666,-96.3358164,379.12395876,1519.0,1900.0
30.614799,-96.3358769,385.652257743,1517.0,1900.0
30.614751,-96.3359392,390.117980555,1516.0,1900.0
30.6147179,-96.3359955,393.114542259,1515.0,1900.0
30.6146859,-96.3360702,395.901871389,1515.0,1900.0
30.6146629,-96.3361494,397.798811124,1514.0,1900.0
30.6146493,-96.3362315,398.787542533,1513.0,1900.0
30.6146452,-96.3363303,398.823035436,1512.0,1900.0
30.6146505,-96.3364137,398.053704175,1511.0,1900.0
30.6146604,-96.3364808,396.923936864,1460.0,1900.0
30.6146791,-96.3365615,394.947810931,1463.0,1900.0
30.6146723,-96.336645,395.968859959,1465.0,1900.0
30.6146421,-96.3367211,399.702430916,1468.0,1900.0
30.614582,-96.3367914,406.832519042,1471.0,1900.0
30.6145182,-96.33683,414.200568475,1473.0,1900.0
30.6144615,-96.3368472,420.622869138,1475.0,1900.0
30.6143895,-96.3368493,428.616453414,1477.0,1900.0
30.614319,-96.3368326,436.29604959,1478.0,1900.0
30.614253,-96.3367992,443.370235136,1480.0,1900.0
30.6141842,-96.3367408,450.640351047,1482.0,1900.0
30.6141353,-96.3366796,455.76844878,1483.0,1900.0
30.6141018,-96.3366237,459.282890287,1484.0,1900.0
30.6140697,-96.3365488,462.672104957,1485.0,1900.0
30.6140473,-96.3364694,465.09513348,1486.0,1900.0
30.6140367,-96.3363974,466.319894953,1537.0,1900.0
30.6140303,-96.3362945,467.273625223,1535.0,1900.0
30.6140016,-96.3362126,470.801520038,1532.0,1900.0
30.6139646,-96.3361582,475.204566061,1530.0,1900.0
30.613906,-96.3361089,482.019702765,1528.0,1900.0
30.6138384,-96.3360797,489.720853974,1526.0,1900.0
30.6137643,-96.3360689,498.015072561,1525.0,1900.0
30.6136745,-96.3360834,507.869923027,1522.0,1900.0
30.6136039,-96.3361171,515.4812519,1521.0,1900.0
30.6135536,-96.3361544,520.846205244,1519.0,1900.0
30.6134978,-96.3362124,526.755955761,1518.0,1900.0
30.6134532,-96.3362789,531.457605321,1517.0,1900.0
30.613419,-96.3363524,535.069234416,1516.0,1900.0
30.6133899,-96.3364517,538.19630416,1515.0,1900.0
30.6133786,-96.3365342,539.490544204,1463.0,1900.0
30.6133771,-96.3365963,539.761901397,1465.0,1900.0
30.6133546,-96.3366754,542.489960524,1467.0,1900.0
30.6133119,-96.3367423,547.506576795,1470.0,1900.0
30.613238,-96.336802,556.01553877,1473.0,1900.0
30.6131688,-96.3368255,563.830270677,1475.0,1900.0
30.6130969,-96.3368293,571.832492029,1476.0,1900.0
30.613044,-96.3368188,577.644336413,1478.0,1900.0
30.6129765,-96.3367906,584.987829721,1479.0,1900.0
30.6129001,-96.336735,593.216621275,1481.0,1900.0
30.6128619,-96.3366915,597.295420739,1482.0,1900.0
30.6128076,-96.3366078,603.096045173,1484.0,1900.0
30.612776,-96.3365327,606.490718099,1485.0,1900.0
30.6127594,-96.3364735,608.3033891,1485.0,1900.0
30.6127444,-96.3363919,610.01210502,1537.0,1900.0
30.6127368,-96.3362875,611.054767721,1535.0,1900.0
30.6127155,-96.3362301,613.59982145,1533.0,1900.0
30.612659,-96.3361487,620.210655284,1530.0,1900.0
30.612597,-96.3361057,627.309271938,1528.0,1900.0
30.6125454,-96.3360886,633.1295713,1526.0,1900.0
30.6124739,-96.3360818,641.104213058,1524.0,1900.0
30.6123853,-96.3361,650.844068047,1522.0,1900.0
30.6123199,-96.336135,657.936045687,1520.0,1900.0
30.6122617,-96.3361843,664.191959058,1519.0,1900.0
30.6122121,-96.3362449,669.494366172,1518.0,1900.0
30.612182,-96.3362964,672.702729254,1516.0,1900.0
30.6121496,-96.3363708,676.171006306,1515.0,1900.0
30.6121221,-96.3364707,679.167641378,1464.0,1900.0
30.6121095,-96.3365528,680.619236081,1466.0,1900.0
30.6120736,-96.3366255,684.730586105,1468.0,1900.0
30.6120206,-96.3366823,690.763969944,1471.0,1900.0
30.6119727,-96.3367104,696.172983558,1473.0,1900.0
30.6119034,-96.3367319,703.945857188,1474.0,1900.0
30.6118132,-96.3367316,713.96815492,1477.0,1900.0
30.6117441,-96.3367085,721.572431289,1478.0,1900.0
30.6116805,-96.3366693,728.530982155,1480.0,1900.0
30.6116247,-96.3366164,734.616852034,1481.0,1900.0
30.6115898,-96.3365693,738.422722845,1483.0,1900.0
30.6115505,-96.3364994,742.733389766,1484.0,1900.0
30.6115147,-96.3364033,746.73139718,1535.0,1900.0
30.6114958,-96.3363226,748.934606347,1533.0,1900.0
30.6114552,-96.3362535,753.597805505,1531.0,1900.0
30.6113988,-96.3362011,760.017660007,1529.0,1900.0
30.6113495,-96.3361765,765.578114567,1527.0,1900.0
30.6112791,-96.3361601,773.458970191,1525.0,1900.0
30.6111871,-96.336165,783.664294933,1522.0,1900.0
30.6111209,-96.3361919,790.930917197,1521.0,1900.0
30.6110556,-96.3362352,798.062565572,1521.0,1900.0
30.6109432,-96.3363084,810.395540093,1521.0,1900.0
30.6108456,-96.336372,821.157088075,1521.0,1900.0
30.6107211,-96.3364531,834.952497268,1520.0,1900.0
30.6106332,-96.3365432,844.757923543,1468.0,1900.0
30.6105927,-96.3366125,849.34472504,1469.0,1900.0
30.6105382,-96.3366643,855.499628963,1471.0,1900.0
30.6104777,-96.3366939,862.292272127,1473.0,1900.0
30.6104283,-96.3367025,867.804628822,1475.0,1900.0
30.6103363,-96.3366986,878.021582635,1477.0,1900.0
30.610268,-96.3366723,885.554093513,1479.0,1900.0
30.6102058,-96.3366301,892.388513591,1480.0,1900.0
30.6101516,-96.3365752,898.337877962,1482.0,1900.0
30.6101068,-96.3365097,903.268308832,1483.0,1900.0
30.6100668,-96.3364224,907.716014429,1535.0,1900.0
30.6100542,-96.3363811,909.143784938,1534.0,1900.0
30.6100021,-96.3362926,915.051206229,1530.0,1900.0
30.6099424,-96.3362457,921.78018564,1528.0,1900.0
30.6098741,-96.336219,929.434298916,1526.0,1900.0
30.6098022,-96.3362135,937.440069514,1525.0,1900.0
30.6097186,-96.3362325,946.688245887,1522.0,1900.0
30.6096841,-96.33625,950.485512148,1521.0,1900.0
30.6096051,-96.3363061,959.167187887,1519.0,1900.0
30.6095541,-96.3363652,964.764289059,1518.0,1900.0
30.6095126,-96.3364335,969.335643011,1517.0,1900.0
30.6094768,-96.3365233,973.326877894,1465.0,1900.0
30.6094533,-96.3366022,976.011544981,1467.0,1900.0
30.6094306,-96.3366374,978.586109763,1468.0,1900.0
30.6093618,-96.3367085,986.371875195,1472.0,1900.0
30.6092946,-96.3367388,993.914055345,1474.0,1900.0
30.609223,-96.3367486,1001.89776316,1475.0,1900.0
30.6091387,-96.3367342,1011.23219818,1478.0,1900.0
30.609072,-96.3367029,1018.57545971,1479.0,1900.0
30.6090223,-96.3366669,1024.03001444,1481.0,1900.0
30.608969,-96.3366108,1029.86944199,1482.0,1900.0
30.6089247,-96.3365448,1034.72962956,1483.0,1900.0
30.6088903,-96.3364715,1038.52738976,1484.0,1900.0
30.6088628,-96.3363778,1041.61931479,1536.0,1900.0
30.6088458,-96.3362967,1043.6011986,1534.0,1900.0
30.6088155,-96.3362383,1047.07139431,1531.0,1900.0
30.6087623,-96.3361819,1053.11120572,1529.0,1900.0
30.6086976,-96.3361448,1060.40011116,1527.0,1900.0
30.6086269,-96.3361286,1068.30404525,1525.0,1900.0
